FROM_JFK,TO JFK,SCHEDULED_DEPARTURE_TIME,FEDERAL_HOLIDAY,STATE_HOLIDAY,WEEKEND,LONG_WEEKEND,WIND_DIRECTION,WIND SPEED ,ALTIMETER,0.0slp,t0.0pc,VISIBILITY,DEPARTURE_TIME,SCHEDULED_ARRIVAL,ARRIVAL_TIME,SCHEDULED_TIME,ELAPSED_TIME,DEPARTURE_DELAY,ARRIVAL_DELAY,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
0,1,0.44,0,0,0,0,320,7,30.24,1023.9,1.7,10,0.43,0.54,0.53,153,144,0,0,0,0,0,0,0
0,1,0.44,0,0,0,0,320,7,30.24,1023.9,1.7,10,0.44,0.51,0.5,101,98,0,0,0,0,0,0,0
1,0,0.44,0,0,0,0,320,7,30.24,1023.9,1.7,10,0.43,0.59,0.55,400,351,0,0,0,0,0,0,0
0,1,0.44,0,0,0,0,320,7,30.24,1023.9,1.7,10,0.44,0.62,0.61,203,182,1,0,0,0,0,0,0
0,1,0.44,0,0,0,0,320,7,30.24,1023.9,1.7,10,0.43,0.79,0.79,330,326,0,0,0,0,0,0,0
1,0,0.44,0,0,0,0,320,7,30.24,1023.9,1.7,10,0.44,0.59,0.56,397,357,0,0,0,0,0,0,0
1,0,0.44,0,0,0,0,320,7,30.24,1023.9,1.7,10,0.44,0.48,0.48,63,56,1,0,0,0,0,0,0
1,0,0.44,0,0,0,0,320,7,30.24,1023.9,1.7,10,0.44,0.49,0.47,70,54,0,0,0,0,0,0,0
0,1,0.44,0,0,0,0,320,7,30.24,1023.9,1.7,10,0.44,0.79,0.8,321,330,1,1,0,0,0,0,0
0,1,0.44,0,0,0,0,320,7,30.24,1023.9,1.7,10,0,0.5,0,79,0,0,0,0,0,0,0,0
0,1,0.45,0,0,0,0,320,7,30.24,1023.9,1.7,10,0.44,0.5,0.49,71,61,0,0,0,0,0,0,0
0,1,0.45,0,0,0,0,320,7,30.24,1023.9,1.7,10,0.44,0.52,0.5,103,86,0,0,0,0,0,0,0
1,0,0.45,0,0,0,0,320,7,30.24,1023.9,1.7,10,0.45,0.59,0.57,193,179,0,0,0,0,0,0,0
0,1,0.45,0,0,0,0,320,7,30.24,1023.9,1.7,10,0.49,0.81,0.86,337,358,1,1,1,0,0,0,0
1,0,0.45,0,0,0,0,310,9,30.24,1024,2.2,10,0.46,0.51,0.51,82,76,1,0,0,0,0,0,0
0,1,0.45,0,0,0,0,310,9,30.24,1024,2.2,10,0.45,0.81,0.8,325,323,0,0,0,0,0,0,0
1,0,0.45,0,0,0,0,310,9,30.24,1024,2.2,10,0.46,0.59,0.59,194,188,1,1,0,0,0,0,0
0,1,0.45,0,0,0,0,310,9,30.24,1024,2.2,10,0.45,0.51,0.49,74,63,0,0,0,0,0,0,0
0,1,0.45,0,0,0,0,310,9,30.24,1024,2.2,10,0.45,0.69,0.69,219,220,0,0,0,0,0,0,0
1,0,0.46,0,0,0,0,310,9,30.24,1024,2.2,10,0.46,0.59,0.57,188,167,0,0,0,0,0,0,0
1,0,0.46,0,0,0,0,310,9,30.24,1024,2.2,10,0.45,0.6,0.58,389,355,0,0,0,0,0,0,0
0,1,0.46,0,0,0,0,310,9,30.24,1024,2.2,10,0.46,0.8,0.81,318,331,0,1,0,0,0,0,0
0,1,0.46,0,0,0,0,310,9,30.24,1024,2.2,10,0.46,0.56,0.56,144,149,0,1,0,0,0,0,0
1,0,0.46,0,0,0,0,310,9,30.24,1024,2.2,10,0.46,0.6,0.58,322,294,1,0,0,0,0,0,0
0,1,0.46,0,0,0,0,310,9,30.24,1024,2.2,10,0,0.54,0,118,0,0,0,0,0,0,0,0
0,1,0.46,0,0,0,0,310,9,30.24,1024,2.2,10,0.45,0.57,0.55,156,141,0,0,0,0,0,0,0
1,0,0.47,0,0,0,0,310,9,30.24,1024,2.2,10,0.5,0.59,0.62,180,173,1,1,0,0,1,0,0
0,1,0.47,0,0,0,0,310,9,30.24,1024,2.2,10,0.46,0.52,0.5,79,64,0,0,0,0,0,0,0
1,0,0.47,0,0,0,0,310,9,30.24,1024,2.2,10,0.46,0.52,0.51,76,65,0,0,0,0,0,0,0
0,1,0.47,0,0,0,0,310,9,30.24,1024,2.2,10,0.46,0.52,0.51,77,67,0,0,0,0,0,0,0
0,1,0.47,0,0,0,0,310,9,30.24,1024,2.2,10,0.48,0.65,0.64,195,179,1,0,0,0,0,0,0
0,1,0.47,0,0,0,0,310,9,30.24,1024,2.2,10,0.48,0.81,0.82,305,319,1,1,1,0,1,1,0
0,1,0.47,0,0,0,0,310,9,30.24,1024,2.2,10,0.47,0.58,0.58,153,159,0,0,0,0,0,0,0
0,1,0.47,0,0,0,0,310,9,30.24,1024,2.2,10,0.47,0.63,0.61,165,150,0,0,0,0,0,0,0
0,1,0.47,0,0,0,0,310,9,30.24,1024,2.2,10,0.47,0.56,0.56,129,136,0,1,0,0,0,0,0
0,1,0.48,0,0,0,0,310,9,30.24,1024,2.2,10,0.47,0.74,0.74,267,276,0,1,0,0,0,0,0
1,0,0.48,0,0,0,0,310,9,30.24,1024,2.2,10,0.48,0.61,0.59,374,336,1,0,0,0,0,0,0
1,0,0.48,0,0,0,0,310,9,30.24,1024,2.2,10,0.47,0.62,0.6,205,190,0,0,0,0,0,0,0
1,0,0.48,0,0,0,0,310,9,30.24,1024,2.2,10,0.48,0.57,0.55,195,171,0,0,0,0,0,0,0
1,0,0.48,0,0,0,0,310,9,30.24,1024,2.2,10,0.48,0.62,0.6,377,354,1,0,0,0,0,0,0
0,1,0.48,0,0,0,0,310,9,30.24,1024,2.2,10,0.48,0.83,0.82,329,311,0,0,0,0,0,0,0
1,0,0.48,0,0,0,0,310,9,30.24,1024,2.2,10,0.47,0.63,0.6,397,357,0,0,0,0,0,0,0
0,1,0.48,0,0,0,0,310,9,30.24,1024,2.2,10,0.47,0.64,0.62,171,157,0,0,0,0,0,0,0
0,1,0.48,0,0,0,0,310,9,30.24,1024,2.2,10,0.48,0.53,0.53,70,72,0,0,0,0,0,0,0
1,0,0.48,0,0,0,0,310,9,30.24,1024,2.2,10,0.48,0.61,0.57,360,320,0,0,0,0,0,0,0
0,1,0.48,0,0,0,0,310,9,30.24,1024,2.2,10,0.48,0.6,0.59,174,156,0,0,0,0,0,0,0
1,0,0.48,0,0,0,0,310,9,30.24,1024,2.2,10,0.48,0.63,0.6,390,356,0,0,0,0,0,0,0
1,0,0.48,0,0,0,0,310,9,30.24,1024,2.2,10,0.48,0.62,0.61,197,185,0,0,0,0,0,0,0
0,1,0.49,0,0,0,0,310,9,30.24,1024,2.2,10,0.49,0.59,0.58,150,143,0,0,0,0,0,0,0
0,1,0.49,0,0,0,0,310,9,30.24,1024,2.2,10,0.48,0.61,0.62,240,259,0,1,0,0,0,0,0
0,1,0.49,0,0,0,0,310,9,30.24,1024,2.2,10,0.54,0.83,0.89,320,327,1,1,1,0,1,0,0
0,1,0.49,0,0,0,0,310,9,30.24,1024,2.2,10,0.49,0.84,0.85,329,344,0,1,0,0,0,0,0
0,1,0.49,0,0,0,0,310,9,30.24,1024,2.2,10,0.49,0.82,0.82,289,287,1,0,0,0,0,0,0
0,1,0.49,0,0,0,0,300,7,30.24,1023.9,2.8,10,0.49,0.62,0.63,244,265,0,1,1,0,0,0,0
1,0,0.5,0,0,0,0,300,7,30.24,1023.9,2.8,10,0.49,0.63,0.64,193,208,0,1,0,0,0,0,0
1,0,0.5,0,0,0,0,300,7,30.24,1023.9,2.8,10,0.5,0.58,0.58,121,126,0,0,0,0,0,0,0
0,1,0.5,0,0,0,0,300,7,30.24,1023.9,2.8,10,0.52,0.85,0.88,330,352,1,1,1,0,1,0,0
1,0,0.5,0,0,0,0,300,7,30.24,1023.9,2.8,10,0.5,0.7,0.68,227,198,1,0,0,0,0,0,0
1,0,0.5,0,0,0,0,300,7,30.24,1023.9,2.8,10,0.5,0.65,0.61,400,350,0,0,0,0,0,0,0
0,1,0.5,0,0,0,0,300,7,30.24,1023.9,2.8,10,0.5,0.61,0.6,157,150,0,0,0,0,0,0,0
0,1,0.5,0,0,0,0,300,7,30.24,1023.9,2.8,10,0.5,0.61,0.61,160,158,0,0,0,0,0,0,0
0,1,0.51,0,0,0,0,300,7,30.24,1023.9,2.8,10,0.83,0.61,0.93,151,145,1,1,0,0,0,1,0
0,1,0.51,0,0,0,0,300,7,30.24,1023.9,2.8,10,0.51,0.56,0.56,73,67,1,0,0,0,0,0,0
0,1,0.51,0,0,0,0,300,7,30.24,1023.9,2.8,10,0.5,0.63,0.62,179,163,0,0,0,0,0,0,0
0,1,0.51,0,0,0,0,300,7,30.24,1023.9,2.8,10,0.52,0.64,0.63,180,151,1,0,0,0,0,0,0
0,1,0.52,0,0,0,0,300,7,30.24,1023.9,2.8,10,0.51,0.62,0.61,154,143,0,0,0,0,0,0,0
0,1,0.52,0,0,0,0,300,7,30.24,1023.9,2.8,10,0.51,0.66,0.64,144,120,0,0,0,0,0,0,0
1,0,0.52,0,0,0,0,300,7,30.24,1023.9,2.8,10,0.51,0.57,0.55,65,58,0,0,0,0,0,0,0
1,0,0.52,0,0,0,0,300,7,30.24,1023.9,2.8,10,0.52,0.66,0.63,385,336,0,0,0,0,0,0,0
0,1,0.52,0,0,0,0,300,7,30.24,1023.9,2.8,10,0.51,0.88,0.86,336,313,0,0,0,0,0,0,0
0,1,0.52,0,0,0,0,300,7,30.24,1023.9,2.8,10,0.52,0.57,0.57,73,73,0,0,0,0,0,0,0
1,0,0.53,0,0,0,0,300,7,30.24,1023.9,2.8,10,0.53,0.57,0.57,63,59,0,0,0,0,0,0,0
0,1,0.53,0,0,0,0,300,7,30.24,1023.9,2.8,10,0.53,0.72,0.71,211,193,1,0,0,0,0,0,0
1,0,0.53,0,0,0,0,300,7,30.24,1023.9,2.8,10,0.52,0.6,0.59,101,101,0,0,0,0,0,0,0
0,1,0.53,0,0,0,0,300,7,30.24,1023.9,2.8,10,0.53,0.6,0.59,107,95,0,0,0,0,0,0,0
0,1,0.53,0,0,0,0,300,7,30.24,1023.9,2.8,10,0.53,0.88,0.87,317,310,0,0,0,0,0,0,0
0,1,0.53,0,0,0,0,300,7,30.24,1023.9,2.8,10,0,0.62,0,124,0,0,0,0,0,0,0,0
0,1,0.53,0,0,0,0,300,7,30.24,1023.9,2.8,10,0.54,0.65,0.64,162,145,1,0,0,0,0,0,0
0,1,0.53,0,0,0,0,300,7,30.24,1023.9,2.8,10,0.53,0.89,0.9,328,342,0,1,0,0,0,0,0
0,1,0.53,0,0,0,0,300,7,30.24,1023.9,2.8,10,0.53,0.62,0.61,121,113,0,0,0,0,0,0,0
1,0,0.54,0,0,0,0,300,8,30.23,1023.6,3.3,10,0.53,0.59,0.58,71,64,0,0,0,0,0,0,0
0,1,0.54,0,0,0,0,300,8,30.23,1023.6,3.3,10,0.53,0.6,0.59,85,75,0,0,0,0,0,0,0
1,0,0.54,0,0,0,0,300,8,30.23,1023.6,3.3,10,0.54,0.66,0.65,176,162,0,0,0,0,0,0,0
0,1,0.54,0,0,0,0,300,8,30.23,1023.6,3.3,10,0.55,0.6,0.63,97,119,1,1,1,0,0,1,0
0,1,0.54,0,0,0,0,300,8,30.23,1023.6,3.3,10,0.53,0.67,0.66,243,238,0,0,0,0,0,0,0
0,1,0.54,0,0,0,0,300,8,30.23,1023.6,3.3,10,0.53,0.89,0.88,321,314,0,0,0,0,0,0,0
0,1,0.54,0,0,0,0,300,8,30.23,1023.6,3.3,10,0.54,0.59,0.59,79,80,0,0,0,0,0,0,0
0,1,0.54,0,0,0,0,300,8,30.23,1023.6,3.3,10,0.54,0.63,0.63,133,123,0,0,0,0,0,0,0
1,0,0.54,0,0,0,0,300,8,30.23,1023.6,3.3,10,0.54,0.68,0.64,384,336,0,0,0,0,0,0,0
0,1,0.54,0,0,0,0,300,8,30.23,1023.6,3.3,10,0.54,0.68,0.67,133,118,0,0,0,0,0,0,0
0,1,0.54,0,0,0,0,300,8,30.23,1023.6,3.3,10,0.54,0.73,0.72,206,206,0,0,0,0,0,0,0
0,1,0.54,0,0,0,0,300,8,30.23,1023.6,3.3,10,0.54,0.87,0.87,289,301,0,1,0,0,0,0,0
0,1,0.54,0,0,0,0,300,8,30.23,1023.6,3.3,10,0.54,0.89,0.88,324,311,0,0,0,0,0,0,0
1,0,0.55,0,0,0,0,300,8,30.23,1023.6,3.3,10,0.6,0.6,0.65,78,74,1,1,0,0,0,1,0
0,1,0.55,0,0,0,0,300,8,30.23,1023.6,3.3,10,0.54,0.67,0.65,174,158,0,0,0,0,0,0,0
1,0,0.55,0,0,0,0,300,8,30.23,1023.6,3.3,10,0.54,0.6,0.59,85,70,0,0,0,0,0,0,0
1,0,0.55,0,0,0,0,300,8,30.23,1023.6,3.3,10,0.56,0.68,0.69,181,187,1,1,1,0,1,0,0
0,1,0.55,0,0,0,0,300,8,30.23,1023.6,3.3,10,0.55,0.68,0.67,243,238,0,0,0,0,0,0,0
0,1,0.56,0,0,0,0,300,8,30.23,1023.6,3.3,10,0.55,0.68,0.67,175,164,0,0,0,0,0,0,0
1,0,0.56,0,0,0,0,300,8,30.23,1023.6,3.3,10,0.56,0.69,0.68,186,175,1,0,0,0,0,0,0
0,1,0.56,0,0,0,0,300,8,30.23,1023.6,3.3,10,0.56,0.9,0.9,306,312,1,1,0,0,0,0,0
0,1,0.56,0,0,0,0,300,8,30.23,1023.6,3.3,10,0.55,0.83,0.82,277,265,0,0,0,0,0,0,0
0,1,0.56,0,0,0,0,300,8,30.23,1023.6,3.3,10,0.55,0.62,0.6,87,67,0,0,0,0,0,0,0
1,0,0.56,0,0,0,0,300,8,30.23,1023.6,3.3,10,0.55,0.61,0.6,70,65,0,0,0,0,0,0,0
0,1,0.56,0,0,0,0,300,8,30.23,1023.6,3.3,10,0.56,0.64,0.63,111,111,0,0,0,0,0,0,0
1,0,0.56,0,0,0,0,300,8,30.23,1023.6,3.3,10,0.57,0.72,0.71,343,324,1,0,0,0,0,0,0
0,1,0.56,0,0,0,0,300,8,30.23,1023.6,3.3,10,0.56,0.91,0.9,325,311,0,0,0,0,0,0,0
0,1,0.57,0,0,0,0,300,8,30.23,1023.6,3.3,10,0.57,0.9,0.89,290,285,0,0,0,0,0,0,0
0,1,0.57,0,0,0,0,300,8,30.23,1023.6,3.3,10,0.57,0.92,0.92,315,327,0,1,0,0,0,0,0
0,1,0.57,0,0,0,0,300,8,30.23,1023.6,3.3,10,0.58,0.92,0.92,325,315,1,0,0,0,0,0,0
0,1,0.58,0,0,0,0,300,8,30.23,1023.6,3.3,10,0.58,0.85,0.85,280,277,0,0,0,0,0,0,0
0,1,0.58,0,0,0,0,0,4,30.22,1023.2,3.9,10,0.58,0.85,0.84,265,259,0,0,0,0,0,0,0
0,1,0.58,0,0,0,0,0,4,30.22,1023.2,3.9,10,0.58,0.93,0.94,330,339,1,1,0,0,0,0,0
1,0,0.58,0,0,0,0,0,4,30.22,1023.2,3.9,10,0.58,0.72,0.69,377,330,1,0,0,0,0,0,0
0,1,0.58,0,0,0,0,0,4,30.22,1023.2,3.9,10,0.58,0.69,0.67,152,137,0,0,0,0,0,0,0
1,0,0.58,0,0,0,0,0,4,30.22,1023.2,3.9,10,0.58,0.63,0.62,66,56,0,0,0,0,0,0,0
1,0,0.58,0,0,0,0,0,4,30.22,1023.2,3.9,10,0.58,0.68,0.67,133,129,0,0,0,0,0,0,0
1,0,0.58,0,0,0,0,0,4,30.22,1023.2,3.9,10,0.58,0.69,0.68,221,202,0,0,0,0,0,0,0
0,1,0.58,0,0,0,0,0,4,30.22,1023.2,3.9,10,0.58,0.93,0.92,319,308,0,0,0,0,0,0,0
1,0,0.58,0,0,0,0,0,4,30.22,1023.2,3.9,10,0.58,0.73,0.7,395,354,0,0,0,0,0,0,0
0,1,0.59,0,0,0,0,0,4,30.22,1023.2,3.9,10,0.61,0.93,0.95,308,309,1,1,1,0,0,1,0
0,1,0.59,0,0,0,0,0,4,30.22,1023.2,3.9,10,0.58,0.73,0.72,269,267,0,0,0,0,0,0,0
0,1,0.59,0,0,0,0,0,4,30.22,1023.2,3.9,10,0.58,0.95,0.94,334,336,0,0,0,0,0,0,0
1,0,0.59,0,0,0,0,0,4,30.22,1023.2,3.9,10,0.59,0.73,0.73,197,195,0,0,0,0,0,0,0
0,1,0.59,0,0,0,0,0,4,30.22,1023.2,3.9,10,0.61,0.71,0.72,166,158,1,1,0,0,0,0,0
0,1,0.6,0,0,0,0,0,4,30.22,1023.2,3.9,10,0.59,0.67,0.66,105,98,0,0,0,0,0,0,0
0,1,0.6,0,0,0,0,0,4,30.22,1023.2,3.9,10,0.59,0.94,0.92,310,293,0,0,0,0,0,0,0
1,0,0.6,0,0,0,0,0,4,30.22,1023.2,3.9,10,0.59,0.73,0.73,252,255,0,0,0,0,0,0,0
0,1,0.6,0,0,0,0,0,4,30.22,1023.2,3.9,10,0.6,0.95,0.94,323,317,0,0,0,0,0,0,0
1,0,0.6,0,0,0,0,0,4,30.22,1023.2,3.9,10,0.6,0.73,0.72,180,171,0,0,0,0,0,0,0
1,0,0.6,0,0,0,0,0,4,30.22,1023.2,3.9,10,0.6,0.73,0.72,188,173,0,0,0,0,0,0,0
1,0,0.6,0,0,0,0,0,4,30.22,1023.2,3.9,10,0.6,0.66,0.65,84,71,0,0,0,0,0,0,0
1,0,0.6,0,0,0,0,0,4,30.22,1023.2,3.9,10,0.6,0.76,0.72,408,352,0,0,0,0,0,0,0
1,0,0.6,0,0,0,0,0,4,30.22,1023.2,3.9,10,0.6,0.75,0.72,385,348,0,0,0,0,0,0,0
0,1,0.61,0,0,0,0,0,4,30.22,1023.2,3.9,10,0.6,0.96,0.96,324,334,0,1,0,0,0,0,0
0,1,0.61,0,0,0,0,0,4,30.22,1023.2,3.9,10,0.6,0.75,0.74,260,263,0,0,0,0,0,0,0
0,1,0.61,0,0,0,0,0,4,30.22,1023.2,3.9,10,0.61,0.67,0.65,82,68,0,0,0,0,0,0,0
1,0,0.61,0,0,0,0,0,4,30.22,1023.2,3.9,10,0.61,0.71,0.72,141,154,0,1,0,0,0,0,0
0,1,0.61,0,0,0,0,0,4,30.22,1023.2,3.9,10,0.62,0.73,0.73,171,160,1,0,0,0,0,0,0
0,1,0.61,0,0,0,0,0,4,30.22,1023.2,3.9,10,0.6,0.67,0.65,78,62,0,0,0,0,0,0,0
1,0,0.61,0,0,0,0,0,4,30.22,1023.2,3.9,10,0.61,0.77,0.73,399,348,0,0,0,0,0,0,0
0,1,0.61,0,0,0,0,0,4,30.22,1023.2,3.9,10,0.61,0.67,0.7,83,116,0,1,1,0,0,0,0
0,1,0.62,0,0,0,0,0,4,30.22,1023.2,3.9,10,0.61,0.73,0.72,164,151,0,0,0,0,0,0,0
0,1,0.62,0,0,0,0,0,4,30.22,1023.2,3.9,10,0.62,0.67,0.67,75,77,0,1,0,0,0,0,0
0,1,0.62,0,0,0,0,350,7,30.22,1023.3,4.4,10,0.64,0.75,0.78,253,250,1,1,0,0,1,0,0
0,1,0.62,0,0,0,0,350,7,30.22,1023.3,4.4,10,0.62,0.69,0.68,96,92,0,0,0,0,0,0,0
1,0,0.62,0,0,0,0,350,7,30.22,1023.3,4.4,10,0.62,0.73,0.72,221,208,0,0,0,0,0,0,0
1,0,0.62,0,0,0,0,350,7,30.22,1023.3,4.4,10,0.62,0.76,0.75,201,184,0,0,0,0,0,0,0
1,0,0.62,0,0,0,0,350,7,30.22,1023.3,4.4,10,0.62,0.75,0.75,183,178,0,0,0,0,0,0,0
1,0,0.62,0,0,0,0,350,7,30.22,1023.3,4.4,10,0.62,0.74,0.73,168,159,0,0,0,0,0,0,0
1,0,0.62,0,0,0,0,350,7,30.22,1023.3,4.4,10,0.63,0.7,0.7,115,92,1,0,0,0,0,0,0
0,1,0.63,0,0,0,0,350,7,30.22,1023.3,4.4,10,0.62,0.76,0.75,249,252,0,0,0,0,0,0,0
0,1,0.63,0,0,0,0,350,7,30.22,1023.3,4.4,10,0.65,0.74,0.76,156,149,1,1,0,0,0,1,0
0,1,0.63,0,0,0,0,350,7,30.22,1023.3,4.4,10,0.62,0.98,0.98,322,329,0,0,0,0,0,0,0
0,1,0.63,0,0,0,0,350,7,30.22,1023.3,4.4,10,0.62,0.75,0.74,178,164,0,0,0,0,0,0,0
0,1,0.63,0,0,0,0,350,7,30.22,1023.3,4.4,10,0.63,0.69,0.68,88,76,0,0,0,0,0,0,0
0,1,0.63,0,0,0,0,350,7,30.22,1023.3,4.4,10,0.63,0.76,0.74,179,164,0,0,0,0,0,0,0
0,1,0.63,0,0,0,0,350,7,30.22,1023.3,4.4,10,0.63,0.69,0.67,81,64,0,0,0,0,0,0,0
0,1,0.63,0,0,0,0,350,7,30.22,1023.3,4.4,10,0.63,0.74,0.74,157,158,0,0,0,0,0,0,0
1,0,0.63,0,0,0,0,350,7,30.22,1023.3,4.4,10,0.66,0.73,0.76,145,140,1,1,0,0,1,1,0
1,0,0.63,0,0,0,0,350,7,30.22,1023.3,4.4,10,0.66,0.72,0.73,123,95,1,1,0,0,0,0,0
0,1,0.63,0,0,0,0,350,7,30.22,1023.3,4.4,10,0.72,0.69,0.79,79,107,1,1,1,0,1,1,0
1,0,0.64,0,0,0,0,350,7,30.22,1023.3,4.4,10,0.64,0.85,0.82,239,204,0,0,0,0,0,0,0
0,1,0.64,0,0,0,0,350,7,30.22,1023.3,4.4,10,0.65,0.74,0.74,140,120,1,1,0,0,0,0,0
0,1,0.64,0,0,0,0,350,7,30.22,1023.3,4.4,10,0.64,0.99,0.98,322,305,1,0,0,0,0,0,0
1,0,0.64,0,0,0,0,350,7,30.22,1023.3,4.4,10,0.66,0.8,0.78,400,349,1,0,0,0,0,0,0
1,0,0.64,0,0,0,0,350,7,30.22,1023.3,4.4,10,0.64,0.79,0.77,208,183,0,0,0,0,0,0,0
1,0,0.65,0,0,0,0,350,7,30.22,1023.3,4.4,10,0.64,0.8,0.77,404,364,0,0,0,0,0,0,0
1,0,0.65,0,0,0,0,350,7,30.22,1023.3,4.4,10,0.65,0.78,0.76,186,155,1,0,0,0,0,0,0
1,0,0.65,0,0,0,0,350,7,30.22,1023.3,4.4,10,0.64,0.7,0.69,83,69,0,0,0,0,0,0,0
1,0,0.65,0,0,0,0,350,7,30.22,1023.3,4.4,10,0.65,0.86,0.84,242,208,1,0,0,0,0,0,0
1,0,0.65,0,0,0,0,350,7,30.22,1023.3,4.4,10,0.65,0.76,0.77,164,173,1,1,0,0,0,0,0
1,0,0.65,0,0,0,0,350,7,30.22,1023.3,4.4,10,0,0.75,0,154,0,0,0,0,0,0,0,0
1,0,0.65,0,0,0,0,350,7,30.22,1023.3,4.4,10,0.64,0.71,0.69,95,72,0,0,0,0,0,0,0
1,0,0.65,0,0,0,0,350,7,30.22,1023.3,4.4,10,0.66,0.73,0.74,120,120,1,1,0,0,1,0,0
1,0,0.65,0,0,0,0,350,7,30.22,1023.3,4.4,10,0.64,0.8,0.76,400,350,0,0,0,0,0,0,0
0,1,0.65,0,0,0,0,350,7,30.22,1023.3,4.4,10,0.65,0.77,0.76,170,154,0,0,0,0,0,0,0
1,0,0.65,0,0,0,0,350,7,30.22,1023.3,4.4,10,0.65,0.79,0.78,204,192,0,0,0,0,0,0,0
0,1,0.66,0,0,0,0,350,7,30.22,1023.3,4.4,10,0.66,0.78,0.78,179,182,0,1,0,0,0,0,0
1,0,0.66,0,0,0,0,350,7,30.22,1023.3,4.4,10,0.65,0.8,0.78,199,177,0,0,0,0,0,0,0
0,1,0.66,0,0,0,0,350,7,30.22,1023.3,4.4,10,0.65,0.78,0.76,176,162,0,0,0,0,0,0,0
0,1,0.66,0,0,0,0,350,7,30.22,1023.3,4.4,10,0.66,1,0.99,309,308,0,0,0,0,0,0,0
1,0,0.66,0,0,0,0,340,6,30.23,1023.8,4.4,10,0.66,0.81,0.77,385,338,0,0,0,0,0,0,0
0,1,0.66,0,0,0,0,340,6,30.23,1023.8,4.4,10,0.66,0.79,0.79,247,244,0,0,0,0,0,0,0
1,0,0.66,0,0,0,0,340,6,30.23,1023.8,4.4,10,0.66,0.79,0.76,367,316,0,0,0,0,0,0,0
1,0,0.67,0,0,0,0,340,6,30.23,1023.8,4.4,10,0.67,0.81,0.79,329,283,1,0,0,0,0,0,0
0,1,0.67,0,0,0,0,340,6,30.23,1023.8,4.4,10,0.66,1,0.01,299,316,0,1,0,0,0,0,0
1,0,0.67,0,0,0,0,340,6,30.23,1023.8,4.4,10,0.68,0.87,0.87,235,215,1,0,0,0,0,0,0
1,0,0.67,0,0,0,0,340,6,30.23,1023.8,4.4,10,0.67,0.72,0.73,81,82,1,1,0,0,0,0,0
1,0,0.67,0,0,0,0,340,6,30.23,1023.8,4.4,10,0.66,0.72,0.7,75,60,0,0,0,0,0,0,0
1,0,0.67,0,0,0,0,340,6,30.23,1023.8,4.4,10,0.67,0.81,0.78,385,348,0,0,0,0,0,0,0
1,0,0.67,0,0,0,0,340,6,30.23,1023.8,4.4,10,0.66,0.81,0.8,202,199,0,0,0,0,0,0,0
0,1,0.67,0,0,0,0,340,6,30.23,1023.8,4.4,10,0.66,0.01,1,316,302,0,0,0,0,0,0,0
0,1,0.67,0,0,0,0,340,6,30.23,1023.8,4.4,10,0.66,0.01,0.03,316,344,0,1,1,0,0,0,0
1,0,0.67,0,0,0,0,340,6,30.23,1023.8,4.4,10,0.66,0.77,0.75,206,181,0,0,0,0,0,0,0
1,0,0.67,0,0,0,0,340,6,30.23,1023.8,4.4,10,0.67,0.8,0.79,190,176,1,0,0,0,0,0,0
1,0,0.68,0,0,0,0,340,6,30.23,1023.8,4.4,10,0.69,0.81,0.83,256,259,1,1,1,0,1,0,0
1,0,0.68,0,0,0,0,340,6,30.23,1023.8,4.4,10,0.68,0.81,0.8,185,181,0,0,0,0,0,0,0
1,0,0.68,0,0,0,0,340,6,30.23,1023.8,4.4,10,0.68,0.84,0.82,344,325,1,0,0,0,0,0,0
0,1,0.68,0,0,0,0,340,6,30.23,1023.8,4.4,10,0.68,0.79,0.78,156,143,0,0,0,0,0,0,0
0,1,0.68,0,0,0,0,340,6,30.23,1023.8,4.4,10,0.69,1,0.01,277,275,1,1,0,0,0,0,0
0,1,0.68,0,0,0,0,340,6,30.23,1023.8,4.4,10,0.68,0.03,0.02,317,314,0,0,0,0,0,0,0
0,1,0.68,0,0,0,0,340,6,30.23,1023.8,4.4,10,0.68,0.29,0.29,570,578,0,1,0,0,0,0,0
1,0,0.69,0,0,0,0,340,6,30.23,1023.8,4.4,10,0.68,0.73,0.73,69,77,0,0,0,0,0,0,0
0,1,0.69,0,0,0,0,340,6,30.23,1023.8,4.4,10,0.69,0.96,0.96,279,264,1,0,0,0,0,0,0
1,0,0.69,0,0,0,0,340,6,30.23,1023.8,4.4,10,0.68,0.84,0.8,405,349,0,0,0,0,0,0,0
1,0,0.69,0,0,0,0,340,6,30.23,1023.8,4.4,10,0.69,0.84,0.8,397,350,0,0,0,0,0,0,0
1,0,0.69,0,0,0,0,340,6,30.23,1023.8,4.4,10,0.69,0.75,0.74,89,83,0,0,0,0,0,0,0
1,0,0.69,0,0,0,0,340,6,30.23,1023.8,4.4,10,0.69,0.84,0.82,406,366,1,0,0,0,0,0,0
1,0,0.69,0,0,0,0,340,6,30.23,1023.8,4.4,10,0.82,0.84,0.94,400,359,1,1,0,0,1,0,0
0,1,0.69,0,0,0,0,340,6,30.23,1023.8,4.4,10,0.68,0.75,0.74,85,79,0,0,0,0,0,0,0
1,0,0.69,0,0,0,0,340,6,30.23,1023.8,4.4,10,0.69,0.75,0.74,81,71,0,0,0,0,0,0,0
